Origin_DH,Origin_Code,Dest_DH,Dest_Code,Distance_km,Time_mins
BLR-Abbigere,BLR151S,BLR-ITPL Layout,BLR178S,32.26872075,43.97460417
BLR-Abbigere,BLR151S,BLR-JAYANAGAR New,BLR092S,20.33698485,28.48441667
BLR-Abbigere,BLR151S,BLR-Sarjapur New,BLR237S,31.91138895,44.56877083
BLR-Abbigere,BLR151S,BLR-VIJAY NAGAR,BLR031S,16.9264116,22.44241667
BLR-Abbigere,BLR151S,BLR-Vijay Nagar Network,BLR060S,16.70650695,24.86675
BLR-Abbigere,BLR151S,BLR-27th Main Road,BLR181S,28.24126515,38.85464583
BLR-Abbigere,BLR151S,BLR-Doddakannelli,BLR081S,33.4611375,47.58854167
BLR-Abbigere,BLR151S,BLR-GUNJUR Network,BLR017S,34.6052343,47.7795625
BLR-Abbigere,BLR151S,BLR-Koramangala Network,BLR038S,22.53862905,31.24141667
BLR-Abbigere,BLR151S,BLR-Marathahalli 2,BLR023S,31.34170305,43.6323125
BLR-Abbigere,BLR151S,BLR-Belathur,BLR189S,31.96040085,46.29247917
BLR-Abbigere,BLR151S,BLR-JP Nagar Network-2,BLR108S,27.97230345,38.9659375
BLR-Abbigere,BLR151S,BLR-JP Nagar New,BLR265S,26.61245055,37.657
BLR-Abbigere,BLR151S,BLR-Kumaraswamy Layout,BLR160S,26.8546152,36.7279375
BLR-Abbigere,BLR151S,BLR-Sattava East,BLR137S,32.21226015,45.35639583
BLR-Abbigere,BLR151S,BLR-Seegehalli,BLR238S,28.11166575,41.5344375
BLR-Abbigere,BLR151S,BLR-Anjanapura,BLR147S,39.2379099,40.29325
BLR-Abbigere,BLR151S,BLR-Bellandur-3,BLR090S,31.56676005,45.161375
BLR-Abbigere,BLR151S,BLR-Narayana reddy Layout,BLR213S,23.5896738,32.45614583
BLR-Abbigere,BLR151S,BLR-TMC Layout,BLR256S,25.02319365,34.6089375
BLR-Abbigere,BLR151S,BLR-Carmelaram,BLR219S,35.5918416,50.58520833
BLR-Abbigere,BLR151S,BLR-Choodasandra,BLR121S,35.1321474,48.84525
BLR-Abbigere,BLR151S,BLR-Junnasandra,BLR223S,33.14406585,47.57654167
BLR-Abbigere,BLR151S,BLR-Kudlu,BLR126S,30.7469568,41.85839583
BLR-Abbigere,BLR151S,BLR-Silver County,BLR215S,32.89506675,45.79229167
BLR-Abbigere,BLR151S,BLR-Banjara Layout,BLR150S,19.6041384,29.29464583
BLR-Abbigere,BLR151S,BLR-Kalyan Nagar Network,BLR059S,18.05361285,25.86345833
BLR-Abbigere,BLR151S,BLR-Kasturinagar,BLR177S,21.94563735,31.86445833
BLR-Abbigere,BLR151S,BLR-Ramamurthy Nagar Network,BLR071S,19.2919755,28.68983333
BLR-Abbigere,BLR151S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,22.185723,33.0714375
BLR-Abbigere,BLR151S,BLR-Abbigere,BLR151S,0,0
BLR-Abbigere,BLR151S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,10.33601835,14.8605
BLR-Abbigere,BLR151S,BLR-Budigere Cross,BLR027S,31.245648,44.54970833
BLR-Abbigere,BLR151S,BLR-Dooravani Nagar,BLR227S,20.77864005,30.60060417
BLR-Abbigere,BLR151S,BLR-TC Palaya,BLR220S,23.24472675,33.93370833
BLR-Abbigere,BLR151S,BLR-Vidyaranyapura,BLR130S,7.4847192,11.56520833
BLR-Abbigere,BLR151S,BLR-BANNERGHATTA,BLR056S,30.1705593,40.15385417
BLR-Abbigere,BLR151S,BLR-HEBBAL NEW,BLR033S,14.23882005,21.25347917
BLR-Abbigere,BLR151S,BLR-JP Nagar Network,BLR013S,24.332175,33.1036875
BLR-Abbigere,BLR151S,BLR-Malagala,BLR138S,13.5822708,20.73410417
BLR-Abbigere,BLR151S,BLR-Nehru Nagar,BLR155S,14.0078946,21.08014583
BLR-Abbigere,BLR151S,BLR-Yelahanka Network,BLR120S,14.22305745,19.923375
BLR-Abbigere,BLR151S,BLR-HeadOffice-Cafe,BLR259S,30.49553745,42.43441667
BLR-Abbigere,BLR151S,BLR-Kannika Nagar,BLR116S,58.4549994,59.23383333
BLR-Abbigere,BLR151S,BLR-RAGHAVENDRA LAYOUT,BLR078S,38.6949465,37.65989583
BLR-Abbigere,BLR151S,BLR-RAGHAVENDRA LAYOUT NETWORK,BLR039S,27.87840825,37.41104167
BLR-Abbigere,BLR151S,BLR-RAGHAVENDRA LAYOUT NETWORK 2,BLR106S,36.08167815,34.781375
BLR-Abbigere,BLR151S,BLR-Avalahalli Main,BLR228S,19.829565,28.86685417
BLR-Abbigere,BLR151S,BLR-Bommasandra,BLR024S,56.0988372,51.86233333
BLR-Abbigere,BLR151S,BLR-Chandapura,BLR152S,61.11130935,57.9469375
BLR-Abbigere,BLR151S,BLR-Kambipura,BLR267S,29.63282595,32.09064583
BLR-Abbigere,BLR151S,BLR-Magadi Road,BLR109S,13.38183945,18.73770833
BLR-Abbigere,BLR151S,BLR-Banashankari Network,BLR096S,23.282868,33.38097917
BLR-Abbigere,BLR151S,BLR-Kadarenahalli,BLR216S,24.02492715,33.77225
BLR-Abbigere,BLR151S,BLR-Silicon Town,BLR161S,52.98891885,48.46722917
BLR-Abbigere,BLR151S,BLR-SINGASANDRA,BLR048S,33.54362025,45.6426875
BLR-Abbigere,BLR151S,BLR-Singasandra Network,BLR062S,36.0307584,49.72439583
BLR-Abbigere,BLR151S,BLR-Electronic city network,BLR066S,37.80564375,52.66545833
BLR-Abbigere,BLR151S,BLR-Electronic City Network-2,BLR146S,36.7115931,49.84764583
BLR-Abbigere,BLR151S,BLR-Electronic City New,BLR099S,38.55639375,53.28939583
BLR-Abbigere,BLR151S,BLR-Hegganahalli,BLR264S,9.3390801,14.47227083
BLR-Abbigere,BLR151S,BLR-JC Nagar,BLR127S,10.6537137,16.48329167
BLR-Abbigere,BLR151S,BLR-YESHWANTPUR,BLR049S,10.13310795,15.61564583
BLR-Abbigere,BLR151S,BLR-Chamrajpet,BLR185S,18.0041904,24.84022917
BLR-Abbigere,BLR151S,BLR-Chickpet New,BLR175S,18.81647145,26.6045
BLR-Abbigere,BLR151S,BLR-Cholayanakanalli,BLR212S,12.12119265,18.54991667
BLR-Abbigere,BLR151S,BLR-Dasarahalli,BLR131S,13.21974045,19.16302083
BLR-Abbigere,BLR151S,BLR-Jakkur New,BLR230S,15.0093804,22.0044375
BLR-Abbigere,BLR151S,BLR-Malleshwaram new,BLR045S,13.533597,18.93229167
BLR-Abbigere,BLR151S,BLR-Challakere,BLR123S,17.3731929,25.65483333
BLR-Abbigere,BLR151S,BLR-Goraguntepalya,BLR199S,7.78412145,12.34329167
BLR-Abbigere,BLR151S,BLR-Narayanapura,BLR026S,19.3833906,27.39191667
BLR-Abbigere,BLR151S,BLR-Narayanapura Network,BLR122S,17.06325705,24.26029167
BLR-Abbigere,BLR151S,BLR-RWF Yelahanka,BLR187S,10.09057035,16.48591667
BLR-Abbigere,BLR151S,BLR-YELAHANKA NEW TOWN,BLR019S,7.68767685,12.54329167
BLR-Abbigere,BLR151S,BLR-Arekere,BLR221S,29.6300256,40.13241667
BLR-Abbigere,BLR151S,BLR-Bannerghatta Network,BLR025S,31.45212,42.292
BLR-Abbigere,BLR151S,BLR-Bannerghatta Network 2,BLR061S,33.36638655,44.7914375
BLR-Abbigere,BLR151S,BLR-Basavanapura Network,BLR063S,27.9463527,40.03114583
BLR-Abbigere,BLR151S,BLR-HBR Layout,BLR022S,14.68963755,21.4248125
BLR-Abbigere,BLR151S,BLR-Jakkur Network,BLR058S,15.76968645,23.58072917
BLR-Abbigere,BLR151S,BLR-Michael Palaya,BLR292S,20.58110985,30.44341667
BLR-Abbigere,BLR151S,BLR-Nagavara,BLR200S,13.7288739,20.418
BLR-Abbigere,BLR151S,BLR-New Gurappanya Palya,BLR291S,27.4758477,36.65579167
BLR-Abbigere,BLR151S,BLR-Richmond Town Network,BLR296S,20.4068655,28.87791667
BLR-Abbigere,BLR151S,BLR-Bagalur,BLR105S,16.45296765,24.12325
BLR-Abbigere,BLR151S,BLR-Devanahalli,BLR149S,35.74094895,45.565875
BLR-Abbigere,BLR151S,BLR-Kadugodi,BLR162S,33.3837462,44.7483125
BLR-Abbigere,BLR151S,BLR-Siddapura,BLR224S,32.4546726,44.42172917
BLR-Abbigere,BLR151S,BLR-BEML Layout,BLR198S,29.9839701,32.42272917
BLR-Abbigere,BLR151S,BLR-Kengeri,BLR148S,29.6665971,31.8005
BLR-Abbigere,BLR151S,BLR-Peenya Network,BLR134S,6.888273,10.37333333
BLR-Abbigere,BLR151S,BLR-Peenya New,BLR097S,4.4543142,6.879895833
BLR-Abbigere,BLR151S,BLR-Ullal,BLR132S,17.34829635,25.02697917
BLR-Abbigere,BLR151S,BLR-KALYAN NAGAR NEW,BLR034S,19.3893924,28.47435417
BLR-Abbigere,BLR151S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,22.185723,33.0714375
BLR-Abbigere,BLR151S,BLR-SHIVAJI NAGAR Network,BLR107S,13.9755693,20.5606875
BLR-Abbigere,BLR151S,BLR-Kambipura,BLR267S,29.63259915,32.08975
BLR-Abbigere,BLR151S,BLR - Bhadrappa Layout,BLR042S,10.6733991,16.16435417
BLR-Abbigere,BLR151S,BLR-RICHMOND TOWN,BLR077S,19.60441035,28.42997917
BLR-Abbigere,BLR151S,BLR-Banashankari New,BLR041S,21.5885817,30.56252083
BLR-Abbigere,BLR151S,BLR-BTM-2,BLR043S,25.75687485,34.70091667
BLR-Abbigere,BLR151S,BLR-JP Nagar New,BLR265S,26.61245055,37.657
BLR-Abbigere,BLR151S,BLR-Shivaji nagar New,BLR275S,16.6823034,22.93466667
BLR-Abbigere,BLR151S,BLR-HOPE FARM NEW,BLR255S,35.36810235,47.3595625
BLR-Abbigere,BLR151S,BLR-Whitefield New,BLR262S,35.9175432,48.18604167
BLR-Abbigere,BLR151S,BLR-BELLANDUR-4,BLR095S,28.744716,40.66647917
BLR-Abbigere,BLR151S,BLR-CV RAMAN NAGAR NEW,BLR091S,26.0111124,36.43308333
BLR-Abbigere,BLR151S,BLR-Marathahalli 2,BLR023S,31.34170305,43.6323125
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BASAVANAPURA NETWORK 2,BLR104S,17.23461705,25.82272917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BASAVANAPURA,BLR085S,18.81116265,26.59835417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Brookfield Network,BLR015S,17.8785285,26.84316667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Neo Town,BLR184S,36.3898332,52.52735417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RICHMOND TOWN,BLR077S,14.9451918,23.6121875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BTM Layout Network-3,BLR117S,20.6767953,29.44264583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Marathahalli-3,BLR103S,26.3040267,36.72816667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bellandur 6,BLR180S,26.64330795,38.93247917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BELLANDUR-4,BLR095S,23.9162385,34.28016667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bellandur-5,BLR145S,25.81247865,41.58904167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BROOKEFIELD,BLR086S,21.03076815,30.7920625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Brookfield Network-2,BLR129S,20.97255615,30.18197917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-HSR Layout New,BLR094S,23.66651805,35.01897917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-HSR-2,BLR082S,25.9804713,37.2898125
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-HSR-3,BLR080S,24.46589985,35.51941667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-KOTHNUR New,BLR257S,25.872651,36.17770833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Sunrise Layout,BLR118S,29.5185933,40.131
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Yelenahalli,BLR206S,29.3957916,40.75866667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Agrahara Road,BLR188S,27.4812888,39.86720833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BELLANDUR - 2,BLR084S,26.53994385,41.7344375
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bellandur new,BLR074S,26.050227,37.9720625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Marathahalli New,BLR055S,27.0409083,37.6090625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Marathahalli-4,BLR144S,22.9700835,36.8610625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-CV Raman Nagar Network,BLR016S,16.0222356,24.70010417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-CV Raman Nagar Network-2,BLR114S,20.52913905,30.1831875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-CV RAMAN NAGAR NEW,BLR091S,18.616101,28.78033333
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Hennur New,BLR229S,9.05177595,13.818375
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kogilu Road,BLR154S,10.6209201,14.33704167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Nikoo Home New,BLR119S,11.921616,17.04970833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BTM LAYOUT NEW,BLR036S,19.7394015,28.25525
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BTM-2,BLR043S,21.0976563,29.883125
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BTM-3,BLR029S,23.0367501,32.42325
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Whitefield Network-2,BLR098S,24.65115975,35.82052083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Whitefield New,BLR262S,26.57886,37.23754167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Hope Farm New,BLR255S,26.16727155,36.8575625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kannamangala,BLR014S,26.8610223,38.3095
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Margosa Road,BLR139S,9.0668613,14.17697917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Mathikere,BLR140S,6.4923537,9.598291667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Nagondanahalli,BLR197S,27.4367814,38.82214583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Yallapa Garden,BLR125S,13.03560195,18.34714583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR - Bhadrappa Layout,BLR042S,4.79147655,6.328625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bagalakunte,BLR186S,12.9200001,17.81852083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Sanjaynagar,BLR190S,4.82910225,8.585895833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-SHIVAJI NAGAR,BLR052S,10.6286481,16.00602083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-SHIVAJI NAGAR Network,BLR107S,15.38801145,22.81897917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Singapura,BLR128S,7.02074835,12.55822917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-GUNJUR,BLR087S,31.5994896,43.38272917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-INDIRANAGAR NEW,BLR044S,18.4220337,27.03260417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Sarjapur-2,BLR079S,27.61752105,41.76277083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR- Sonnenahalli New,BLR012S,18.19914495,27.00841667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Mico Layout Network,BLR011S,27.7127613,40.12152083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Mico layout network-2,BLR102S,23.5514433,34.415375
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Mico layout New,BLR183S,24.9487371,37.58791667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RR Nagar Network,BLR115S,23.7294204,33.78939583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RR NAGAR NEW,BLR274S,21.90680205,31.88891667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-ITPL Layout,BLR178S,24.7390059,35.4265
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-JAYANAGAR New,BLR092S,16.4260551,23.70454167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Sarjapur New,BLR237S,27.2521704,39.75097917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-VIJAY NAGAR,BLR031S,15.2145756,20.68727083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Vijay Nagar Network,BLR060S,18.21375675,24.560875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-27th Main Road,BLR181S,23.5820466,34.03685417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Doddakannelli,BLR081S,28.80191895,42.77075
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-GUNJUR Network,BLR017S,29.7767568,41.39325
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Koramangala Network,BLR038S,17.8794105,26.423625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Marathahalli 2,BLR023S,21.5566113,34.1
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Belathur,BLR189S,24.10368555,35.17775
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-JP Nagar Network-2,BLR108S,24.1543491,34.30154167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-JP Nagar New,BLR265S,22.7944962,32.99260417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kumaraswamy Layout,BLR160S,24.11259585,32.64341667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Sattava East,BLR137S,24.3555438,34.24166667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Seegehalli,BLR238S,20.25495045,30.41970833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Anjanapura,BLR147S,29.3353116,40.124625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bellandur-3,BLR090S,24.04875795,38.70270833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Narayana reddy Layout,BLR213S,18.93045525,27.63835417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-TMC Layout,BLR256S,21.2052393,29.94454167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Carmelaram,BLR219S,30.932622,45.76741667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Choodasandra,BLR121S,30.47292885,44.02745833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Junnasandra,BLR223S,28.48484625,42.75875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kudlu,BLR126S,26.08773825,37.04060417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Silver County,BLR215S,28.2358482,40.9745
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Banjara Layout,BLR150S,11.7474231,18.17991667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kalyan Nagar Network,BLR059S,10.19689755,14.74872917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kasturinagar,BLR177S,14.08892205,20.74972917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Ramamurthy Nagar Network,BLR071S,11.43525915,17.57510417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RAMAMURTHY NAGAR NEW,BLR075S,14.3290077,21.95670833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Abbigere,BLR151S,10.4080305,14.98452083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,0,0
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Budigere Cross,BLR027S,23.3889327,33.43497917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Dooravani Nagar,BLR227S,12.92192475,19.485875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-TC Palaya,BLR220S,15.38801145,22.81897917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Vidyaranyapura,BLR130S,3.4102425,6.894375
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BANNERGHATTA,BLR056S,25.51134075,35.3360625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-HEBBAL NEW,BLR033S,6.38210475,10.13875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-JP Nagar Network,BLR013S,21.59015565,29.01916667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Malagala,BLR138S,14.4321471,22.68091667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Nehru Nagar,BLR155S,8.6746611,11.90191667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Yelahanka Network,BLR120S,12.20965935,15.33764583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-HeadOffice-Cafe,BLR259S,25.8363189,37.616625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kannika Nagar,BLR116S,40.3858329,55.53352083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RAGHAVENDRA LAYOUT,BLR078S,27.63598005,36.06110417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RAGHAVENDRA LAYOUT NETWORK,BLR039S,25.1363889,33.32652083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RAGHAVENDRA LAYOUT NETWORK 2,BLR106S,29.0434326,37.73164583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Avalahalli Main,BLR228S,18.117729,27.11170833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bommasandra,BLR024S,34.87780485,48.11285417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Chandapura,BLR152S,39.890277,54.19745833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kambipura,BLR267S,36.80277825,40.0770625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Magadi Road,BLR109S,17.9787615,26.72447917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Banashankari Network,BLR096S,22.44588255,31.38372917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kadarenahalli,BLR216S,21.91068285,30.078625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Silicon Town,BLR161S,31.7885085,44.74254167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-SINGASANDRA,BLR048S,28.8844017,40.82489583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Singasandra Network,BLR062S,31.37153985,44.90660417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Electronic city network,BLR066S,33.1464252,47.84766667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Electronic City Network-2,BLR146S,32.05237455,45.02985417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Electronic City New,BLR099S,33.8971752,48.47160417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Hegganahalli,BLR264S,13.2078765,20.92570833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-JC Nagar,BLR127S,12.0686244,17.7486875
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-YESHWANTPUR,BLR049S,10.6983765,15.657375
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Chamrajpet,BLR185S,15.3116292,23.06539583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Chickpet New,BLR175S,15.1570167,22.097125
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Cholayanakanalli,BLR212S,6.7007262,10.87583333
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Dasarahalli,BLR131S,3.4744941,5.050625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Jakkur New,BLR230S,4.885125,7.248729167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Malleshwaram new,BLR045S,11.821761,17.17714583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Challakere,BLR123S,9.5164776,14.54010417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Goraguntepalya,BLR199S,8.63399775,14.29010417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Narayanapura,BLR026S,10.59855195,14.91597917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Narayanapura Network,BLR122S,9.20654175,13.1455625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-RWF Yelahanka,BLR187S,8.18492955,10.83029167
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-YELAHANKA NEW TOWN,BLR019S,6.64749435,13.16895833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Arekere,BLR221S,24.97080705,35.314625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bannerghatta Network,BLR025S,26.79290145,37.47420833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bannerghatta Network 2,BLR061S,28.70716695,39.97364583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Basavanapura Network,BLR063S,20.0896374,28.91641667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-HBR Layout,BLR022S,6.8329212,10.31008333
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Jakkur Network,BLR058S,5.59364715,11.320625
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Michael Palaya,BLR292S,15.75263235,24.05710417
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Nagavara,BLR200S,5.8721586,9.303270833
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-New Gurappanya Palya,BLR291S,22.81662915,31.838
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Richmond Town Network,BLR296S,15.74764695,24.060125
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Bagalur,BLR105S,11.11973415,14.94502083
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Devanahalli,BLR149S,30.40771545,36.38764583
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kadugodi,BLR162S,24.1829154,34.2463125
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Siddapura,BLR224S,27.6261951,38.03541667
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-BEML Layout,BLR198S,23.91875535,34.77847917
BLR-BHADRAPPA LAYOUT NETWORK,BLR028S,BLR-Kengeri,BLR148S,23.08044165,33.36295833
